Title,Poster,Genre,Hybrid_Score
A Scanner Darkly,"https://m.media-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Animation, Comedy, Crime",4.7581769887187635
White Men Can't Jump,"https://m.media-amazon.com/images/M/MV5BMGViMTFiODAtN2QzZC00ZWFlLTg1ZjUtMTMyNjVjNDVhYjczXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Sport",4.56934831392065
"South Park: Bigger, Longer & Uncut","https://m.media-amazon.com/images/M/MV5BOGE0ZWI0YzAtY2NkZi00YjkyLWIzYWEtNTJmMzJjODllNjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Comedy, Fantasy",5.484626070496283
Malizia,"https://m.media-amazon.com/images/M/MV5BOGEzNzliYzAtNmY0Yy00ZjBkLTg5NjMtYjhmZTRmM2E5MTZlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.18818752194422
The Shoes of the Fisherman,"https://m.media-amazon.com/images/M/MV5BNzNjZjA1ZWMtYjQ5ZS00NjMyLTg4N2QtOGZkYzRlZjg4MWJjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,4.68852031080648
Due Date,"https://m.media-amazon.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama",4.421667913352771
The Best Exotic Marigold Hotel,"https://m.media-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.896281313447418
Brideshead Revisited,"https://m.media-amazon.com/images/M/MV5BMTQ4MTU5MjAyN15BMl5BanBnXkFtZTcwOTcxMzE3MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance",4.42159921840414
Candyman,"https://m.media-amazon.com/images/M/MV5BYjVjYjhlNTQtN2UxOC00Njk5LWFjNDctODNjZTI1ZGM0ZDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Horror, Thriller",4.577632924725602
Women in Love,"https://m.media-amazon.com/images/M/MV5BOTEyMmI4NjYtZGQ3OS00MmRiLTkxM2YtNGU0MTkwOTZlNjcwXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Romance",4.759537148701666
The Italian Job,"https://m.media-amazon.com/images/M/MV5BY2NkZmM0ZTktMzJlYi00ODA3LTg0OGEtNDU3ZThjNmJmOTZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Comedy, Crime",4.87306242080999
Phenomena,"https://m.media-amazon.com/images/M/MV5BZWQ0ZWNkNWEtMWZjOC00NTNlLTlmNzItNDgwM2JhZDMyODAzXkEyXkFqcGdeQXVyNDgxODg1MzU@._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Horror, Mystery",4.532623994382281
The Artifice Girl,"https://m.media-amazon.com/images/M/MV5BYzE1MWRkODQtNzdjZC00ODEyLWJkNDMtYzFiZjljNDIwNzRkXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UY209_CR0,0,140,209_AL_.jpg","Mystery, Sci-Fi, Thriller",4.4208847909383735
Look Both Ways,"https://m.media-amazon.com/images/M/MV5BYmU5ZTU3MWUtMmExZi00YjIxLWIyOWUtZTliNjFjMTEzNDEzXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.2239088952325705
Pinocchio,"https://m.media-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Adventure, Comedy",5.0850412932969
Blood Red Sky,"https://m.media-amazon.com/images/M/MV5BMDQ0MWEzMDEtMGZmNC00NjQ0LWJlNDItZDMyNDc5MmFkODJjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Drama, Horror",4.284058192254263
Tower Heist,"https://m.media-amazon.com/images/M/MV5BMTY1NDQxMTcwOV5BMl5BanBnXkFtZTcwNzMzNTExNg@@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Comedy, Crime",4.184684079564017
Book Club,"https://m.media-amazon.com/images/M/MV5BMTc0MDY2MDI3Ml5BMl5BanBnXkFtZTgwNjU2MzIyNTM@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.157604530813501
The Thing from Another World,"https://m.media-amazon.com/images/M/MV5BOTU3MzgyYjktMzM5Yi00MjlhLWI3YTItYmIyYTc0YjNlZDRiXkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UX140_CR0,0,140,209_AL_.jpg","Horror, Sci-Fi",4.842053520997757
The Last King of Scotland,"https://m.media-amazon.com/images/M/MV5BYzZkNjNhN2QtMThmNC00YjE0LTg0ZmMtMmU5MWE4Y2NjN2RiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR1,0,140,209_AL_.jpg","Biography, Drama, History",5.19106507701467
Midnight in the Garden of Good and Evil,"https://m.media-amazon.com/images/M/MV5BMDVkZWRkZjktYmQzMS00YjE0LTgyMDUtZmIzNzJkZGM3MDNmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Mystery",4.4676797899461125
Seven Pounds,"https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_UY209_CR8,0,140,209_AL_.jpg","Drama, Mystery, Thriller",5.276439159173829
Fitting In,"https://m.media-amazon.com/images/M/MV5BMzIxOTA0ZDItY2EyOC00ZmUzLThhZWItY2RkNjQ0MGQ0MWI0XkEyXkFqcGdeQXVyMTQzNTY2MDE0._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama",4.253846153846155
Damage,"https://m.media-amazon.com/images/M/MV5BYjBjMDEwMTgtOWMxOS00YTc4LTllNWMtNDZmNTQxYjgxM2Q5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Romance",4.493330483765094
National Anthem,"https://m.media-amazon.com/images/M/MV5BNmMzOWVmNjktNDY2Ny00NzMwLThhN2UtN2JmODFhMTYxNzZiXkEyXkFqcGdeQXVyMTcxNTMwODI1._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,4.392307692307693
Midnight Express,"https://m.media-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX140_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",5.107902972201445
House of Sand and Fog,"https://m.media-amazon.com/images/M/MV5BMTIzMjQ5NzM2M15BMl5BanBnXkFtZTYwMzU2NDY3._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama",5.158270108538019
Horton Hears a Who!,"https://m.media-amazon.com/images/M/MV5BYzk5YzhjODYtZDc3Mi00OTYyLWIyYzAtMzZjYTljYTYzODM1XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_UY209_CR1,0,140,209_AL_.jpg","Animation, Adventure, Comedy",4.583994076968874
Half Baked,"https://m.media-amazon.com/images/M/MV5BZWMxZWE1ZjQtYzAyNS00NjEwLTgwM2ItMWI2NWVhZGJiYjk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Crime",4.457677805425375
The Assistant,"https://m.media-amazon.com/images/M/MV5BMjBkMDZkNjctNmZhNi00Mzc5LTk0OTctNzFlMDExYzM3ZDNhXkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",Drama,4.409234127650481
Patton,"https://m.media-amazon.com/images/M/MV5BZmRlMWFhMzMtNTJiNi00ZDdlLTgxMmYtOWVjOGUxNTFhYzU3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Biography, Drama, War",5.398042957241211
The Time Machine,"https://m.media-amazon.com/images/M/MV5BYzEwNGJiY2EtYTZmYi00NjZhLWEwZmUtMjc0MTJlODgzZmY4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Romance, Sci-Fi",5.095043277817639
Smile Deluxe,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png,"Horror, Mystery, Thriller",4.292397851525034
Marley & Me,"https://m.media-amazon.com/images/M/MV5BYTdiZGY1MTctMjQzYy00ZTc0LThiM2EtY2U2OGIwYjBiNTM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Family",4.7463889355336075
The Mosquito Coast,"https://m.media-amazon.com/images/M/MV5BMzc3NzZmOWQtMWIwNS00MGNhLTllYjMtY2ZmYzBmZDYxZGVlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Drama, Thriller",4.428386279328927
You Can't Run Forever,"https://m.media-amazon.com/images/M/MV5BOTQxNjQ1NzItMTY1Ny00NDcxLTgzMzctN2E3M2UwZjdmMGViXkEyXkFqcGdeQXVyNjI2ODM5Mzg@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Thriller",4.292397851525034
Naked Gun 33 1/3: The Final Insult,"https://m.media-amazon.com/images/M/MV5BZWYzZjVlMmUtZjNiZS00NWQ1LWIwMDAtZGMzYWNkOWU4NjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR1,0,140,209_AL_.jpg","Comedy, Crime",4.3630848611598765
La dolce vita,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg","Comedy, Drama",5.422979223594425
City Lights,"https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",5.810569862762758
Eddie the Eagle,"https://m.media-amazon.com/images/M/MV5BMTUxOTc5MTU1NF5BMl5BanBnXkFtZTgwODYyNTA1NzE@._V1_UY209_CR0,0,140,209_AL_.jpg","Adventure, Biography, Comedy",4.940149907643458
Paarijathaparvam,"https://m.media-amazon.com/images/M/MV5BZmNmYWRmZGYtNTE3Mi00YTFhLWJhMDMtMzU5ODBmNDhhYjg1XkEyXkFqcGdeQXVyMTQ2NTg1MzAz._V1_UY209_CR13,0,140,209_AL_.jpg",Crime,5.430769230769231
Gon-ji-am,"https://m.media-amazon.com/images/M/MV5BNDZiMjdkOTMtNDJiOS00YjdmLWFmMTUtMGNkNDk3ZWJkNzEwXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_UX140_CR0,0,140,209_AL_.jpg",Horror,4.302070007785428
Fletch,"https://m.media-amazon.com/images/M/MV5BMzQ4MWI3YTYtNzlkNS00Zjc0LWI5MWItMTQwZDYzMzc1MzQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Crime, Mystery",4.647509426473507
Solomon Kane,"https://m.media-amazon.com/images/M/MV5BMTU5NDMwOTkxMV5BMl5BanBnXkFtZTcwMTg5OTM1OA@@._V1_UY209_CR9,0,140,209_AL_.jpg","Action, Adventure, Fantasy",4.095806555024654
Transporter 2,"https://m.media-amazon.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Crime, Thriller",4.283563588624117
The Long Kiss Goodnight,"https://m.media-amazon.com/images/M/MV5BNTkzOWZkN2QtNDJkYy00OTdjLThlNDQtNDg4MjMyMWE5Y2U5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Crime, Drama",4.639719419298701
A Dog's Journey,"https://m.media-amazon.com/images/M/MV5BYjRhMWY0ODMtMmM3OC00ZGRmLWIyZjktZGQ0ZGE4MzcyZWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Comedy, Drama",5.004736898346742
Koroshiya 1,"https://m.media-amazon.com/images/M/MV5BNDZmOWE3M2YtMDNkNC00YzFmLTljZTItNTk3NTlkODIxNGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR4,0,140,209_AL_.jpg","Action, Crime, Drama",4.768536186972385
Side Effects,"https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Mystery",4.823835620620698
Across the Universe,"https://m.media-amazon.com/images/M/MV5BMDViYjYzMTctNDFlNS00NmFmLWJlMGUtZDFmZmFjY2Q2ODhjXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_UX140_CR0,0,140,209_AL_.jpg","Drama, Fantasy, History",5.046956813775627
Hot Summer Nights,"https://m.media-amazon.com/images/M/MV5BYWEzZDI3NTQtYmFlZi00N2QxLTk0MmYtMThjYjlmZmRlMmVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Romance",4.288495885935855
Meari to majo no hana,"https://m.media-amazon.com/images/M/MV5BNDVkYmFiNmQtMjc3Ni00YTY5LTk0NTAtZDc4YjZiZjU2YjNlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY209_CR1,0,140,209_AL_.jpg","Animation, Adventure, Family",4.553273695940892
End of Days,"https://m.media-amazon.com/images/M/MV5BMjA3ZTgxNTgtMWExZS00OGI0LTk4MWYtZWEzYjQwYjEyOWUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Fantasy, Horror",4.015282336238875
The King Tide,"https://m.media-amazon.com/images/M/MV5BZjMxNTk1NzItZTExNC00OWI1LThlYzktN2QxODkyOGUwMzMxXkEyXkFqcGdeQXVyMTU3NDU4MDg2._V1_UY209_CR13,0,140,209_AL_.jpg","Drama, Mystery, Thriller",5.016099042850383
The Duff,"https://m.media-amazon.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Romance",4.294925733127758
Kaagaz 2,"https://m.media-amazon.com/images/M/MV5BODUwNTQwNGMtNjZmNi00ZTM2LWI4ZDEtNjc2NzQzYmYzZWRkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR2,0,140,209_AL_.jpg",Drama,4.04758270108538
Just Mercy,"https://m.media-amazon.com/images/M/MV5BYmM4YzA5NjUtZGEyOS00YzllLWJmM2UtZjhhNmJhM2E1NjUxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",5.2460759918787305
Red River,"https://m.media-amazon.com/images/M/MV5BMTM2NDA3NTQ2OF5BMl5BanBnXkFtZTcwODUzNzU2NA@@._V1_UY209_CR1,0,140,209_AL_.jpg","Drama, Western",5.285232112598654
The Player,"https://m.media-amazon.com/images/M/MV5BMjM5MDg0MjU3Ml5BMl5BanBnXkFtZTgwODQ0NjYxMTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Crime, Drama",5.077539804906347
Mothering Sunday,"https://m.media-amazon.com/images/M/MV5BMjYwY2Q1ODAtMGFjMy00ZWVlLWE4M2QtZmJhMWY0OTgwZjljXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Romance",4.065800601462439
The People's Joker,"https://m.media-amazon.com/images/M/MV5BNjUzOWFiNDgtNmEzMi00ODU2LTkwZTQtZWI1YjgyZjI2ZTczXkEyXkFqcGdeQXVyNjY0MTgwOQ@@._V1_UY209_CR2,0,140,209_AL_.jpg",Comedy,4.39516540217076
Stir of Echoes,"https://m.media-amazon.com/images/M/MV5BMjE2NTEwZWYtYzcxYi00MzZhLTg0NDMtNTBhMTM3MjEyMmU3XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY209_CR0,0,140,209_AL_.jpg","Horror, Mystery, Thriller",4.736098432228617
The Cowboys,"https://m.media-amazon.com/images/M/MV5BMzBhNDhmODEtMzFhMS00ZWQ0LTk5ZjItNmNkOTc1NDk0MjQzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg","Adventure, Drama, Western",4.972587662387227
Stoker,"https://m.media-amazon.com/images/M/MV5BMjI3MTM5ODI5MV5BMl5BanBnXkFtZTcwMjE1Mzc4OA@@._V1_UY209_CR0,0,140,209_AL_.jpg","Drama, Thriller",4.546555329964737
Following,"https://m.media-amazon.com/images/M/MV5BNDVhYTAyMDgtM2NhNS00MmQ3LWE0ZDMtNWIxMjlhODFmOWUwXkEyXkFqcGdeQXVyMTA5NjIyODcx._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Mystery, Thriller",5.026526936052637
Red State,"https://m.media-amazon.com/images/M/MV5BMTQyNjMwMzA1MV5BMl5BanBnXkFtZTcwMzQyNDAxNg@@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Crime, Horror",4.128313004717054
Splinter,"https://m.media-amazon.com/images/M/MV5BMTY1NzYzNTU5Nl5BMl5BanBnXkFtZTcwODc2ODQ5MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Horror, Sci-Fi",4.106165753278276
Miller's Crossing,"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_UX140_CR0,0,140,209_AL_.jpg","Crime, Drama, Thriller",5.273155540629245
Risen,"https://m.media-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Drama, History",4.249985497733067
The Last American Virgin,"https://m.media-amazon.com/images/M/MV5BNGZlZGYzMGEtYzdjOS00ZjljLWI5NDAtNmMxODYyOWM2MjdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.225694963896989
Tropa de Elite,"https://m.media-amazon.com/images/M/MV5BMGJjN2M1ZGMtNjg3ZC00MTA1LWEyZDItMjIzZTRlYzgzODRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR1,0,140,209_AL_.jpg","Action, Crime, Drama",5.407619033080434
Átame!,"https://m.media-amazon.com/images/M/MV5BMjExMDM0OTItY2E1YS00N2Y4LWFlNGMtOTgyNmFlMjIyOTgxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR3,0,140,209_AL_.jpg","Comedy, Crime, Drama",4.691020806936664
Domakinstvo za Pocetnici,"https://m.media-amazon.com/images/M/MV5BZGQzYjU5ZTMtNmQwMi00ZGU1LTkwMzYtODdlMjYzNzcxNzg3XkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_UY209_CR13,0,140,209_AL_.jpg","Comedy, Drama",4.670302410429421
Push,"https://m.media-amazon.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_UY209_CR1,0,140,209_AL_.jpg","Action, Sci-Fi, Thriller",4.116882165264781
Marnie,"https://m.media-amazon.com/images/M/MV5BMTEwMzhiMDktMzFlMi00NTE1LTlkOTItZWI5ODA2Y2E5YjUzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Mystery",4.813833636099959
Koto no ha no niwa,"https://m.media-amazon.com/images/M/MV5BMTJjZmQ5MGQtMWU0My00ZTMzLWFmNTMtNDgzNmU4Y2MxOGUxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX140_CR0,0,140,209_AL_.jpg","Animation, Drama, Romance",4.983661288106616
Self/less,"https://m.media-amazon.com/images/M/MV5BMTU0MTQzNzAxMl5BMl5BanBnXkFtZTgwNjg4MjcxNjE@._V1_UY209_CR1,0,140,209_AL_.jpg","Action, Mystery, Sci-Fi",4.39809180698246
Wimbledon,"https://m.media-amazon.com/images/M/MV5BYzI5NjRiMTMtOGIzYS00N2FlLWI4MWMtM2VkNWMyYTgzNTdhXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Romance, Sport",4.2417695818767465
La Bamba,"https://m.media-amazon.com/images/M/MV5BODk2YzI1OTEtZDRjNC00OWJiLWJlODYtY2Q0YmM0MDI2OTFjXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg","Biography, Drama, Music",4.6285770986306805
Mischief,"https://m.media-amazon.com/images/M/MV5BZTI4NzEzZWEtYTQzMy00NTRlLWEyZTAtZmY3YWU2ZmMzMGQzXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg","Comedy, Romance",4.34415253331705
Paterson,"https://m.media-amazon.com/images/M/MV5BMTUzODA4Nzk0OF5BMl5BanBnXkFtZTgwNzE1MDIwMDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Romance",4.974442426000275
Your Monster,"https://m.media-amazon.com/images/M/MV5BYzJhMGNlMDItMjk1OS00NGM1LTlhM2ItMmVhMTQ4NjM0ZDA3XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_UY209_CR116,0,140,209_AL_.jpg","Comedy, Horror, Romance",4.66923076923077
El orfanato,"https://m.media-amazon.com/images/M/MV5BNTRjZjUzMDEtMjM5MC00NTMzLWJlYzItNzYzNjIwZjc0YjIzXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY209_CR2,0,140,209_AL_.jpg","Drama, Horror, Mystery",5.049745828690065
Transcendence,"https://m.media-amazon.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Drama, Sci-Fi",4.251483047613233
Overboard,"https://m.media-amazon.com/images/M/MV5BM2E5MWYwYTktMmIxZC00MWVkLTk4YjctNGU1OGVjMDIwNzM2XkEyXkFqcGdeQXVyNTAwODk1NzY@._V1_UY209_CR3,0,140,209_AL_.jpg","Comedy, Romance",4.129096127131452
August Rush,"https://m.media-amazon.com/images/M/MV5BNDIwNjE3NjU2NV5BMl5BanBnXkFtZTcwNTQ2NjQzMw@@._V1_UY209_CR1,0,140,209_AL_.jpg","Drama, Music",5.059390599477919
Juice,"https://m.media-amazon.com/images/M/MV5BNTdmOWM1YTQtMTdmOS00OTM2LWIzNTgtODQ5NDliNDMxYmZiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Crime, Drama",4.694235730532616
The Simpsons Movie,"https://m.media-amazon.com/images/M/MV5BNjc4NmQyNGUtMDg4NS00ZTZkLWI3ODQtMGJmYThiYjQxNGRiXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UY209_CR0,0,140,209_AL_.jpg","Animation, Adventure, Comedy",5.112684140626193
Taare Zameen Par,"https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR3,0,140,209_AL_.jpg","Drama, Family",5.709615766253989
Speak,"https://m.media-amazon.com/images/M/MV5BMTg4MzY0NzUzMl5BMl5BanBnXkFtZTYwOTE4Mjc2._V1_UX140_CR0,0,140,209_AL_.jpg",Drama,4.841270398583358
Stranger Than Fiction,"https://m.media-amazon.com/images/M/MV5BMmE2ZjYwNGYtYWMyMS00M2I0LWI4NDEtMzc1MTllMjk0ZmFmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Fantasy",5.17970293251103
Soft & Quiet,"https://m.media-amazon.com/images/M/MV5BYTQ4MDVmODUtZDA5ZC00ZDE5LTgwN2ItOTQ5YzBlOTcwMTRhXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UY209_CR2,0,140,209_AL_.jpg","Drama, Horror, Thriller",4.147891065077015
Tully,"https://m.media-amazon.com/images/M/MV5BMTU0OTM4NTMyMF5BMl5BanBnXkFtZTgwNDA5MzUwNTM@._V1_UY209_CR0,0,140,209_AL_.jpg","Comedy, Drama, Mystery",4.675729311371304
Official Secrets,"https://m.media-amazon.com/images/M/MV5BZjY1NWYwZmEtNGE3Ny00YTZhLThmZTMtNGI2MDY0MGU5YmJlXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_UY209_CR0,0,140,209_AL_.jpg","Biography, Crime, Drama",4.955867311890333
Hot Shots! Part Deux,"https://m.media-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Comedy",4.4319584166577615
Dolores Claiborne,"https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg","Crime, Drama, Mystery",5.011523959271529
City of Ember,"https://m.media-amazon.com/images/M/MV5BMTU3MDE4MDU1Nl5BMl5BanBnXkFtZTcwNDM2NDI5MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Adventure, Drama, Family",4.2934968781962235
Hell House LLC Origins: The Carmichael Manor,"https://m.media-amazon.com/images/M/MV5BN2VhMTdlMGItZWNjZC00NGI4LWJjMjItMTNhNDhkYTIyNGRiXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UY209_CR8,0,140,209_AL_.jpg","Horror, Mystery",4.138246294289161
The Final Countdown,"https://m.media-amazon.com/images/M/MV5BOGU5Y2UzZjMtY2M0ZC00YzE4LWJmYjYtNWNiMTlhNDEzMmViXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX140_CR0,0,140,209_AL_.jpg","Action, Adventure, Sci-Fi",4.51940708626559
Mongol,"https://m.media-amazon.com/images/M/MV5BODlhNTk4ODYtOThlMy00N2E1LThkZDktZjZlMjE1YjM3YTgwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg","Action, Biography, Drama",4.8612743676248344
